accuracy,arm,nll,num_kv_pairs,qk_factor_norm,qk_gradient_norm,qk_initial_scale,relation,seed,sequence_length,step
0.0,independent,9.039392471313477,16,7.255534263094078,,1.0,independent,104,256,0
0.0390625,independent,7.549638271331787,4,11.730017532374555,0.16888067966859202,1.0,independent,104,64,200
0.00341796875,independent,8.069181442260742,16,11.730017532374555,,1.0,independent,104,256,200
0.056640625,independent,6.745631694793701,4,13.836544874355685,0.39255768852631523,1.0,independent,104,64,400
0.00732421875,independent,7.812172889709473,16,13.836544874355685,,1.0,independent,104,256,400
0.107421875,independent,6.024190425872803,4,16.19657378522912,0.9393370303429989,1.0,independent,104,64,800
0.0107421875,independent,7.727730751037598,16,16.19657378522912,,1.0,independent,104,256,800
0.802734375,independent,1.3447232246398926,4,19.59235597363564,3.2238266182700563,1.0,independent,104,64,1600
0.60205078125,independent,2.533519744873047,16,19.59235597363564,,1.0,independent,104,256,1600
0.93359375,independent,0.4552493989467621,4,23.32332259644552,2.129288500455218,1.0,independent,104,64,3200
0.89697265625,independent,0.7663329839706421,16,23.32332259644552,,1.0,independent,104,256,3200
0.994140625,independent,0.02229153737425804,4,25.79545647587156,0.9280521581073709,1.0,independent,104,64,6400
0.9697265625,independent,0.18052929639816284,16,25.79545647587156,,1.0,independent,104,256,6400
0.88232421875,independent,1.0853782892227173,16,25.79545647587156,,1.0,independent,104,512,6400
0.479248046875,independent,7.884101390838623,32,25.79545647587156,,1.0,independent,104,1024,6400
0.0,independent,9.02694320678711,4,7.260441167526464,0.011555876088221681,1.0,independent,105,64,0
0.0,independent,9.037364959716797,16,7.260441167526464,,1.0,independent,105,256,0
0.0390625,independent,7.486982345581055,4,11.62538072516358,0.1487041403993163,1.0,independent,105,64,200
0.00732421875,independent,8.056547164916992,16,11.62538072516358,,1.0,independent,105,256,200
0.078125,independent,6.621214866638184,4,13.915886032839573,0.3522674541594435,1.0,independent,105,64,400
0.01318359375,independent,7.850065231323242,16,13.915886032839573,,1.0,independent,105,256,400
0.11328125,independent,5.863527297973633,4,16.081335935277792,0.9496165443261243,1.0,independent,105,64,800
0.01416015625,independent,7.763551712036133,16,16.081335935277792,,1.0,independent,105,256,800
0.822265625,independent,1.206754446029663,4,19.020816241699205,5.884079256387867,1.0,independent,105,64,1600
0.568359375,independent,2.903071403503418,16,19.020816241699205,,1.0,independent,105,256,1600
0.94921875,independent,0.4355582594871521,4,22.805126346705666,2.537040185940479,1.0,independent,105,64,3200
0.91064453125,independent,0.5437426567077637,16,22.805126346705666,,1.0,independent,105,256,3200
0.970703125,independent,0.24423396587371826,4,26.853168935616623,1.0959788312530359,1.0,independent,105,64,6400
0.94677734375,independent,0.2956477403640747,16,26.853168935616623,,1.0,independent,105,256,6400
0.88720703125,independent,0.9032261371612549,16,26.853168935616623,,1.0,independent,105,512,6400
0.51416015625,independent,5.832217216491699,32,26.853168935616623,,1.0,independent,105,1024,6400
0.0,independent,9.029803276062012,4,7.243498386229362,0.011065789459874187,1.0,independent,106,64,0
0.0,independent,9.040820121765137,16,7.243498386229362,,1.0,independent,106,256,0
0.03515625,independent,7.528448104858398,4,11.691543124564221,0.11513763238385281,1.0,independent,106,64,200
0.00634765625,independent,8.08647346496582,16,11.691543124564221,,1.0,independent,106,256,200
0.07421875,independent,6.740996360778809,4,14.05897399778164,0.3033760559560298,1.0,independent,106,64,400
0.0068359375,independent,7.820451736450195,16,14.05897399778164,,1.0,independent,106,256,400
0.21875,independent,5.504682540893555,4,17.015523330482818,1.4731838524750231,1.0,independent,106,64,800
0.02783203125,independent,7.778103351593018,16,17.015523330482818,,1.0,independent,106,256,800
0.8671875,independent,0.9954084157943726,4,20.31922491405093,1.9077458399572813,1.0,independent,106,64,1600
0.7392578125,independent,1.7531018257141113,16,20.31922491405093,,1.0,independent,106,256,1600
0.94140625,independent,0.5158251523971558,4,23.506007867208577,2.1053847344607277,1.0,independent,106,64,3200
0.90478515625,independent,0.6602834463119507,16,23.506007867208577,,1.0,independent,106,256,3200
0.994140625,independent,0.0437895804643631,4,26.685995376660845,1.065254550923645,1.0,independent,106,64,6400
0.97119140625,independent,0.13531732559204102,16,26.685995376660845,,1.0,independent,106,256,6400
0.90625,independent,0.8422494530677795,16,26.685995376660845,,1.0,independent,106,512,6400
0.46240234375,independent,6.617642402648926,32,26.685995376660845,,1.0,independent,106,1024,6400
0.0,independent,9.033977508544922,4,7.235668486930478,0.01139219964504731,1.0,independent,107,64,0
0.0,independent,9.041837692260742,16,7.235668486930478,,1.0,independent,107,256,0
0.0390625,independent,7.491357803344727,4,11.448025847247873,0.11867150920398509,1.0,independent,107,64,200
0.00537109375,independent,8.08841609954834,16,11.448025847247873,,1.0,independent,107,256,200
0.0625,independent,6.737518310546875,4,13.563403754293299,0.3925928074092456,1.0,independent,107,64,400
0.00927734375,independent,7.854061126708984,16,13.563403754293299,,1.0,independent,107,256,400
0.09765625,independent,5.983699798583984,4,15.664598382549496,0.6865206393349598,1.0,independent,107,64,800
0.0068359375,independent,7.761438846588135,16,15.664598382549496,,1.0,independent,107,256,800
0.837890625,independent,1.246516466140747,4,19.791337031246147,3.291328401518089,1.0,independent,107,64,1600
0.59033203125,independent,2.496983051300049,16,19.791337031246147,,1.0,independent,107,256,1600
0.931640625,independent,0.6195768117904663,4,23.627434499131347,2.7736178562377414,1.0,independent,107,64,3200
0.88232421875,independent,0.6861227750778198,16,23.627434499131347,,1.0,independent,107,256,3200
0.95703125,independent,0.33433789014816284,4,27.83729692512648,1.0874776763999012,1.0,independent,107,64,6400
0.93115234375,independent,0.42290446162223816,16,27.83729692512648,,1.0,independent,107,256,6400
0.884765625,independent,0.8424828052520752,16,27.83729692512648,,1.0,independent,107,512,6400
0.404052734375,independent,7.336601257324219,32,27.83729692512648,,1.0,independent,107,1024,6400
0.0,independent,9.030824661254883,4,7.225958127704747,0.011163063220313152,1.0,independent,108,64,0
0.0,independent,9.04104995727539,16,7.225958127704747,,1.0,independent,108,256,0
0.05078125,independent,7.4388580322265625,4,11.66946141056784,0.14078279599077873,1.0,independent,108,64,200
0.00439453125,independent,8.055898666381836,16,11.66946141056784,,1.0,independent,108,256,200
0.087890625,independent,6.671236038208008,4,13.923759118887164,0.4287511696607301,1.0,independent,108,64,400
0.01171875,independent,7.781816482543945,16,13.923759118887164,,1.0,independent,108,256,400
0.12109375,independent,5.8166117668151855,4,16.24337968217038,0.8464308181658403,1.0,independent,108,64,800
0.01806640625,independent,7.658524036407471,16,16.24337968217038,,1.0,independent,108,256,800
0.8984375,independent,0.889849841594696,4,19.586309988636124,4.552890494032872,1.0,independent,108,64,1600
0.8212890625,independent,1.185240626335144,16,19.586309988636124,,1.0,independent,108,256,1600
0.94140625,independent,0.5112610459327698,4,22.608423135225,2.1213520189023995,1.0,independent,108,64,3200
0.9130859375,independent,0.5365737080574036,16,22.608423135225,,1.0,independent,108,256,3200
0.990234375,independent,0.03769541531801224,4,26.2785860178847,0.37398992134085796,1.0,independent,108,64,6400
0.97705078125,independent,0.12491753697395325,16,26.2785860178847,,1.0,independent,108,256,6400
0.9150390625,independent,0.839603066444397,16,26.2785860178847,,1.0,independent,108,512,6400
0.478515625,independent,6.708738327026367,32,26.2785860178847,,1.0,independent,108,1024,6400
0.0,independent,9.028684616088867,4,7.227263941358719,0.011311865442954231,1.0,independent,109,64,0
0.0,independent,9.029834747314453,16,7.227263941358719,,1.0,independent,109,256,0
0.037109375,independent,7.49361515045166,4,11.577560308073233,0.1490402395215084,1.0,independent,109,64,200
0.0048828125,independent,8.059995651245117,16,11.577560308073233,,1.0,independent,109,256,200
0.06640625,independent,6.678218364715576,4,13.800528849267705,0.4655705425835142,1.0,independent,109,64,400
0.00927734375,independent,7.78697395324707,16,13.800528849267705,,1.0,independent,109,256,400
0.119140625,independent,5.917963981628418,4,16.03665771889039,0.9687244583836662,1.0,independent,109,64,800
0.00927734375,independent,7.666105270385742,16,16.03665771889039,,1.0,independent,109,256,800
0.74609375,independent,1.8774309158325195,4,19.15741212191731,4.998690485378582,1.0,independent,109,64,1600
0.38916015625,independent,4.262024879455566,16,19.15741212191731,,1.0,independent,109,256,1600
0.935546875,independent,0.45803046226501465,4,22.603106870872075,2.8339327133226457,1.0,independent,109,64,3200
0.90380859375,independent,0.5767632722854614,16,22.603106870872075,,1.0,independent,109,256,3200
0.98828125,independent,0.07156812399625778,4,24.887108237662034,0.3353346785316249,1.0,independent,109,64,6400
0.97314453125,independent,0.16042062640190125,16,24.887108237662034,,1.0,independent,109,256,6400
0.89404296875,independent,1.1482328176498413,16,24.887108237662034,,1.0,independent,109,512,6400
0.407958984375,independent,7.852388858795166,32,24.887108237662034,,1.0,independent,109,1024,6400
0.0,independent,9.040667533874512,4,7.238537079293669,0.011304415589196664,1.0,independent,110,64,0
0.0,independent,9.038630485534668,16,7.238537079293669,,1.0,independent,110,256,0
0.048828125,independent,7.477293968200684,4,11.623364323220176,0.13440360470344515,1.0,independent,110,64,200
0.00830078125,independent,8.075143814086914,16,11.623364323220176,,1.0,independent,110,256,200
0.08984375,independent,6.693758010864258,4,13.979174110346184,0.31578994656775833,1.0,independent,110,64,400
0.009765625,independent,7.8275041580200195,16,13.979174110346184,,1.0,independent,110,256,400
0.1015625,independent,5.934826374053955,4,16.19700794021893,0.810408155909657,1.0,independent,110,64,800
0.01171875,independent,7.719182968139648,16,16.19700794021893,,1.0,independent,110,256,800
0.837890625,independent,1.1366052627563477,4,19.253523417447678,4.301153038064457,1.0,independent,110,64,1600
0.62939453125,independent,2.2893128395080566,16,19.253523417447678,,1.0,independent,110,256,1600
0.9453125,independent,0.4364587366580963,4,22.85133538548998,2.1032370235029934,1.0,independent,110,64,3200
0.92236328125,independent,0.4928910732269287,16,22.85133538548998,,1.0,independent,110,256,3200
0.98828125,independent,0.054281093180179596,4,26.132653023499753,0.5221286614828762,1.0,independent,110,64,6400
0.97265625,independent,0.16461989283561707,16,26.132653023499753,,1.0,independent,110,256,6400
0.93798828125,independent,0.597202718257904,16,26.132653023499753,,1.0,independent,110,512,6400
0.404541015625,independent,10.657527923583984,32,26.132653023499753,,1.0,independent,110,1024,6400
0.0,independent,9.03622817993164,4,7.257388592218747,0.011099796154216331,1.0,independent,111,64,0
0.0,independent,9.032421112060547,16,7.257388592218747,,1.0,independent,111,256,0
0.05859375,independent,7.423415184020996,4,11.775199651949078,0.1411836850587562,1.0,independent,111,64,200
0.0087890625,independent,8.063215255737305,16,11.775199651949078,,1.0,independent,111,256,200
0.080078125,independent,6.622326850891113,4,14.092113831273913,0.32058924395605803,1.0,independent,111,64,400
0.00927734375,independent,7.824706077575684,16,14.092113831273913,,1.0,independent,111,256,400
0.119140625,independent,5.691163063049316,4,16.547917233244213,0.9953041618950859,1.0,independent,111,64,800
0.01611328125,independent,7.707857131958008,16,16.547917233244213,,1.0,independent,111,256,800
0.869140625,independent,0.9597065448760986,4,19.642698823365127,4.8733771459584405,1.0,independent,111,64,1600
0.7529296875,independent,1.6888275146484375,16,19.642698823365127,,1.0,independent,111,256,1600
0.970703125,independent,0.1692921370267868,4,22.954305204272437,1.9081946014176228,1.0,independent,111,64,3200
0.90380859375,independent,0.6819747686386108,16,22.954305204272437,,1.0,independent,111,256,3200
0.98046875,independent,0.09450596570968628,4,26.21992884680829,1.970220925151927,1.0,independent,111,64,6400
0.95361328125,independent,0.28053808212280273,16,26.21992884680829,,1.0,independent,111,256,6400
0.88671875,independent,0.9972097277641296,16,26.21992884680829,,1.0,independent,111,512,6400
0.541259765625,independent,5.457937240600586,32,26.21992884680829,,1.0,independent,111,1024,6400
0.0,independent,9.025997161865234,4,7.231897411857324,0.011383497594596973,1.0,independent,112,64,0
0.0,independent,9.043397903442383,16,7.231897411857324,,1.0,independent,112,256,0
0.04296875,independent,7.516859531402588,4,11.797370627393748,0.13534433047290226,1.0,independent,112,64,200
0.00439453125,independent,8.063336372375488,16,11.797370627393748,,1.0,independent,112,256,200
0.0546875,independent,6.791637420654297,4,13.983730126541813,0.3495071865284822,1.0,independent,112,64,400
0.005859375,independent,7.931693077087402,16,13.983730126541813,,1.0,independent,112,256,400
0.07421875,independent,5.9958977699279785,4,16.001442963383035,0.7653146084000149,1.0,independent,112,64,800
0.01220703125,independent,7.794903755187988,16,16.001442963383035,,1.0,independent,112,256,800
0.748046875,independent,1.9262632131576538,4,19.14446828443022,5.307558693476841,1.0,independent,112,64,1600
0.419921875,independent,4.186527729034424,16,19.14446828443022,,1.0,independent,112,256,1600
0.94140625,independent,0.5613952279090881,4,22.423611308533935,1.6953151748636193,1.0,independent,112,64,3200
0.9248046875,independent,0.42590034008026123,16,22.423611308533935,,1.0,independent,112,256,3200
0.966796875,independent,0.28175997734069824,4,26.703380139305544,1.0338690408395772,1.0,independent,112,64,6400
0.9677734375,independent,0.16954278945922852,16,26.703380139305544,,1.0,independent,112,256,6400
0.90185546875,independent,0.8524872660636902,16,26.703380139305544,,1.0,independent,112,512,6400
0.487060546875,independent,6.282426357269287,32,26.703380139305544,,1.0,independent,112,1024,6400
0.0,independent,9.040924072265625,4,7.226722575296346,0.011361249655452403,1.0,independent,113,64,0
0.0,independent,9.037740707397461,16,7.226722575296346,,1.0,independent,113,256,0
0.04296875,independent,7.447112083435059,4,11.488652228183321,0.11844055107643797,1.0,independent,113,64,200
0.00341796875,independent,8.059333801269531,16,11.488652228183321,,1.0,independent,113,256,200
0.08984375,independent,6.63416862487793,4,13.840034795783518,0.4856733855350167,1.0,independent,113,64,400
0.0087890625,independent,7.83416223526001,16,13.840034795783518,,1.0,independent,113,256,400
0.111328125,independent,5.868536949157715,4,16.19987350697053,0.76182913593613,1.0,independent,113,64,800
0.01513671875,independent,7.678389549255371,16,16.19987350697053,,1.0,independent,113,256,800
0.837890625,independent,1.1743910312652588,4,19.374241623341398,3.4483295305830177,1.0,independent,113,64,1600
0.6171875,independent,2.5007126331329346,16,19.374241623341398,,1.0,independent,113,256,1600
0.98046875,independent,0.13532312214374542,4,22.4475105077785,2.8309243657887024,1.0,independent,113,64,3200
0.93505859375,independent,0.3913342356681824,16,22.4475105077785,,1.0,independent,113,256,3200
0.990234375,independent,0.05730346217751503,4,25.042476731927707,0.9946278849477442,1.0,independent,113,64,6400
0.97119140625,independent,0.17132686078548431,16,25.042476731927707,,1.0,independent,113,256,6400
0.91845703125,independent,0.68961501121521,16,25.042476731927707,,1.0,independent,113,512,6400
0.4140625,independent,9.815627098083496,32,25.042476731927707,,1.0,independent,113,1024,6400
0.0,independent,9.045402526855469,4,7.244463055907891,0.011283922731330037,1.0,independent,114,64,0
0.0,independent,9.0413818359375,16,7.244463055907891,,1.0,independent,114,256,0
0.052734375,independent,7.464934825897217,4,11.6761920508272,0.12693196643203045,1.0,independent,114,64,200
0.005859375,independent,8.05534553527832,16,11.6761920508272,,1.0,independent,114,256,200
0.076171875,independent,6.673314094543457,4,14.091182026499078,0.3602084516004976,1.0,independent,114,64,400
0.00537109375,independent,7.8230390548706055,16,14.091182026499078,,1.0,independent,114,256,400
0.58203125,independent,3.6927342414855957,4,17.74076748216726,2.360910311065687,1.0,independent,114,64,800
0.18994140625,independent,6.826681613922119,16,17.74076748216726,,1.0,independent,114,256,800
0.908203125,independent,0.801579475402832,4,20.155246301545215,2.1561630612151306,1.0,independent,114,64,1600
0.75048828125,independent,1.5113950967788696,16,20.155246301545215,,1.0,independent,114,256,1600
0.939453125,independent,0.5374259948730469,4,23.278141751272457,2.226896926921024,1.0,independent,114,64,3200
0.89794921875,independent,0.6575932502746582,16,23.278141751272457,,1.0,independent,114,256,3200
0.98828125,independent,0.05265706777572632,4,26.757721116404174,0.6239896453980506,1.0,independent,114,64,6400
0.9697265625,independent,0.15219983458518982,16,26.757721116404174,,1.0,independent,114,256,6400
0.9130859375,independent,0.6216699481010437,16,26.757721116404174,,1.0,independent,114,512,6400
0.44140625,independent,6.174086093902588,32,26.757721116404174,,1.0,independent,114,1024,6400
0.0,independent,9.021549224853516,4,7.224226752485396,0.011630747443500782,1.0,independent,115,64,0
0.0,independent,9.042516708374023,16,7.224226752485396,,1.0,independent,115,256,0
0.048828125,independent,7.471545219421387,4,11.681238465688693,0.15018673718300865,1.0,independent,115,64,200
0.00634765625,independent,8.045928955078125,16,11.681238465688693,,1.0,independent,115,256,200
0.1015625,independent,6.63909387588501,4,13.896144564153893,0.4344628930759578,1.0,independent,115,64,400
0.0107421875,independent,7.800412178039551,16,13.896144564153893,,1.0,independent,115,256,400
0.12890625,independent,5.901406288146973,4,16.38411552111684,0.9747842606415793,1.0,independent,115,64,800
0.01025390625,independent,7.692488670349121,16,16.38411552111684,,1.0,independent,115,256,800
0.861328125,independent,1.1297037601470947,4,20.103779521897454,3.316895925410947,1.0,independent,115,64,1600
0.74560546875,independent,1.6366264820098877,16,20.103779521897454,,1.0,independent,115,256,1600
0.923828125,independent,0.5672307014465332,4,23.302223251757148,4.0364668639763295,1.0,independent,115,64,3200
0.88818359375,independent,0.7074078321456909,16,23.302223251757148,,1.0,independent,115,256,3200
0.98046875,independent,0.09623762965202332,4,26.00327911239596,1.3940486312773708,1.0,independent,115,64,6400
0.947265625,independent,0.3411864638328552,16,26.00327911239596,,1.0,independent,115,256,6400
0.88134765625,independent,1.003868818283081,16,26.00327911239596,,1.0,independent,115,512,6400
0.424560546875,independent,7.2505693435668945,32,26.00327911239596,,1.0,independent,115,1024,6400
0.0,independent,9.034111976623535,4,7.258604698349445,0.011208116893939071,1.0,independent,116,64,0
0.0,independent,9.035174369812012,16,7.258604698349445,,1.0,independent,116,256,0
0.044921875,independent,7.537466049194336,4,11.648639966304014,0.13269313653395998,1.0,independent,116,64,200
0.0048828125,independent,8.061873435974121,16,11.648639966304014,,1.0,independent,116,256,200
0.078125,independent,6.759775161743164,4,14.106638358892392,0.3664035035164057,1.0,independent,116,64,400
0.009765625,independent,7.831620216369629,16,14.106638358892392,,1.0,independent,116,256,400
0.119140625,independent,5.995314598083496,4,16.429895157528854,0.8042618439751678,1.0,independent,116,64,800
0.01416015625,independent,7.724811553955078,16,16.429895157528854,,1.0,independent,116,256,800
0.724609375,independent,1.9061756134033203,4,19.430316640302898,5.630360507747597,1.0,independent,116,64,1600
0.50244140625,independent,3.3114352226257324,16,19.430316640302898,,1.0,independent,116,256,1600
0.91015625,independent,0.8727136850357056,4,23.202093339070537,2.369012015508088,1.0,independent,116,64,3200
0.89501953125,independent,0.5973549485206604,16,23.202093339070537,,1.0,independent,116,256,3200
0.96484375,independent,0.36905768513679504,4,27.88929060620901,1.2516249805977857,1.0,independent,116,64,6400
0.9462890625,independent,0.29799678921699524,16,27.88929060620901,,1.0,independent,116,256,6400
0.90869140625,independent,0.6790639758110046,16,27.88929060620901,,1.0,independent,116,512,6400
0.414794921875,independent,7.684597015380859,32,27.88929060620901,,1.0,independent,116,1024,6400
0.0,independent,9.037413597106934,4,7.233105344153139,0.011389170646950131,1.0,independent,117,64,0
0.0,independent,9.04442024230957,16,7.233105344153139,,1.0,independent,117,256,0
0.02734375,independent,7.4985246658325195,4,11.73338807447264,0.13278848721702777,1.0,independent,117,64,200
0.0068359375,independent,8.0543212890625,16,11.73338807447264,,1.0,independent,117,256,200
0.0703125,independent,6.693420886993408,4,13.85223679641364,0.37557774247762243,1.0,independent,117,64,400
0.009765625,independent,7.809098243713379,16,13.85223679641364,,1.0,independent,117,256,400
0.1171875,independent,5.827296257019043,4,15.889803194684191,0.7689073088073339,1.0,independent,117,64,800
0.01416015625,independent,7.693939208984375,16,15.889803194684191,,1.0,independent,117,256,800
0.8125,independent,1.4177695512771606,4,18.670372504271096,13.512978235881057,1.0,independent,117,64,1600
0.54443359375,independent,3.141056537628174,16,18.670372504271096,,1.0,independent,117,256,1600
0.947265625,independent,0.3698747158050537,4,22.42244200305241,2.1584570988318488,1.0,independent,117,64,3200
0.9150390625,independent,0.5379297733306885,16,22.42244200305241,,1.0,independent,117,256,3200
0.986328125,independent,0.09338316321372986,4,25.01104240688606,0.9730771485550435,1.0,independent,117,64,6400
0.98291015625,independent,0.1066431775689125,16,25.01104240688606,,1.0,independent,117,256,6400
0.896484375,independent,1.0524089336395264,16,25.01104240688606,,1.0,independent,117,512,6400
0.4501953125,independent,8.508125305175781,32,25.01104240688606,,1.0,independent,117,1024,6400
0.0,independent,9.033809661865234,4,7.257264016966924,0.011301422233416727,1.0,independent,118,64,0
0.0,independent,9.0360107421875,16,7.257264016966924,,1.0,independent,118,256,0
0.037109375,independent,7.522934913635254,4,11.585688911801281,0.13769975470492318,1.0,independent,118,64,200
0.00390625,independent,8.069930076599121,16,11.585688911801281,,1.0,independent,118,256,200
0.076171875,independent,6.727795600891113,4,13.693136230531005,0.3272220456050815,1.0,independent,118,64,400
0.0087890625,independent,7.825249671936035,16,13.693136230531005,,1.0,independent,118,256,400
0.10546875,independent,5.95969295501709,4,15.81110053221068,0.7758150683884681,1.0,independent,118,64,800
0.013671875,independent,7.658931732177734,16,15.81110053221068,,1.0,independent,118,256,800
0.796875,independent,1.4202299118041992,4,19.71071745288142,5.042754853322417,1.0,independent,118,64,1600
0.53759765625,independent,3.084447145462036,16,19.71071745288142,,1.0,independent,118,256,1600
0.92578125,independent,0.6701965928077698,4,23.68400125154538,2.8204746710753503,1.0,independent,118,64,3200
0.90478515625,independent,0.5115524530410767,16,23.68400125154538,,1.0,independent,118,256,3200
0.95703125,independent,0.3590153455734253,4,28.422881542164443,1.4635995108149324,1.0,independent,118,64,6400
0.9267578125,independent,0.38263481855392456,16,28.422881542164443,,1.0,independent,118,256,6400
0.86962890625,independent,0.8831906318664551,16,28.422881542164443,,1.0,independent,118,512,6400
0.40771484375,independent,7.237124443054199,32,28.422881542164443,,1.0,independent,118,1024,6400
