revision,revision_index,template_id,template_index,layer,head,target_full_card_attention,distractor_full_card_attention,attention_selectivity,target_concept_attention,distractor_concept_attention,query_norm,target_key_rms,distractor_key_rms,target_value_rms,distractor_value_rms,pre_ov_receiver_norm,n_target_episode_rows,n_distractor_episode_slot_rows,independent_pretraining_trajectories
step0,0,compact_cards,0,1,7,0.14563572184478857,0.13923115205066253,0.0064045697941260415,0.07288098776187546,0.06643048193938052,4.994079408987343,0.6286413562343356,0.6258795089962742,0.6975971589315935,0.7068150236438359,2.9262468217009676,256,768,1
step0,0,compact_cards,0,2,0,0.1408185465806109,0.13669287620301118,0.004125670377599727,0.06831180967120433,0.06428917807086224,4.842558658728545,0.5969637401963964,0.5945391527928691,0.6325604931201582,0.6330978754393053,2.7985519680597646,256,768,1
step0,0,compact_cards,0,2,1,0.13067594120610865,0.12765357098451832,0.003022370221590326,0.056026629318484414,0.05284544753235068,5.799489500843167,0.6368983231994769,0.6329484964214949,0.6356009717492295,0.641967857966068,2.900248988392062,256,768,1
step0,0,compact_cards,0,2,2,0.13838533626376376,0.1283021159839676,0.010083220279796162,0.06352431661336175,0.053251218831997495,4.250752196256838,0.6436293559444415,0.6437535286615742,0.6476892580088698,0.649740731517925,2.8425663819069458,256,768,1
step0,0,compact_cards,0,2,3,0.13174885053903995,0.13017232278572605,0.0015765277533139055,0.06395591144607977,0.06277775604725516,5.206200289588792,0.6489696596441754,0.6554002842162293,0.5971745758032727,0.6090925352071719,2.782489695008886,256,768,1
step0,0,compact_cards,0,2,4,0.12901736784606938,0.12692067932074788,0.002096688525321494,0.058584769577226796,0.05645364385367729,4.812254053762851,0.6267968932807177,0.6344113586028763,0.6645643486623684,0.6686877410023245,2.971225519995364,256,768,1
step0,0,compact_cards,0,2,5,0.13156798362837446,0.13716494611782956,-0.0055969624894550984,0.06139678117450289,0.0658901692535887,5.089231559190299,0.6684205401624281,0.6747320088009978,0.6204660954297156,0.6128315651098193,2.9739337606032388,256,768,1
step0,0,compact_cards,0,2,6,0.12430422618356203,0.11782429246937971,0.006479933714182318,0.05929187665891762,0.05211070238450438,4.769084707251588,0.6116151560961405,0.6141445005819034,0.643053800711796,0.641494632036864,2.7518971581277807,256,768,1
step0,0,compact_cards,0,2,7,0.14188697135405726,0.13395936920330623,0.007927602150751029,0.0561777994931551,0.04833676226314332,4.958180897219996,0.6775313284574134,0.6790641429422593,0.6135549593537468,0.6129466007325165,2.489989166868317,256,768,1
step0,0,compact_cards,0,3,0,0.12212241154193891,0.11904373757702667,0.0030786739649122374,0.06083316885585746,0.05776862750932523,5.248105148038184,0.623801658412467,0.6277464250551995,0.6018683362734629,0.6075904730370462,2.572203765172671,256,768,1
step0,0,compact_cards,0,3,1,0.13898179824127668,0.12844075298315075,0.010541045258125936,0.07672538940797607,0.06649503501833602,5.06104111150484,0.5961383859067867,0.5933708452481613,0.6173087477251988,0.6177593040518948,2.9166379105826943,256,768,1
step0,0,compact_cards,0,3,2,0.1533809819181216,0.1454896706538569,0.007891311264264705,0.06653726969040544,0.05903200420786017,4.8202359459677595,0.6182215406104248,0.6234937392029599,0.63180262970708,0.6357541886967003,2.8402514638512377,256,768,1
step0,0,compact_cards,0,3,3,0.12746517687444087,0.1253526451706721,0.0021125317037687663,0.06192941978309191,0.058502460657068434,4.8167526537513705,0.6701195546307597,0.6595513918183323,0.6155592816068653,0.6138167990861606,2.7594372866993857,256,768,1
step0,0,compact_cards,0,3,4,0.14281825253244396,0.15020631542699545,-0.007388062894551489,0.058877578071597526,0.06463215803311373,5.615433285078037,0.6746839384271749,0.6762199740738511,0.6317734763484517,0.6260959926223485,2.8583886790134994,256,768,1
step0,0,compact_cards,0,3,5,0.12102260753413607,0.12306540828087281,-0.0020428007467367393,0.06177508907555812,0.06365502878115911,5.383196599327171,0.6514684923356532,0.6475385154578824,0.6101424282422687,0.6120958555033439,3.059290187208255,256,768,1
step0,0,compact_cards,0,3,6,0.1250928692646746,0.11750601998794181,0.007586849276732796,0.07510912444876972,0.06827101107118624,5.397026021389198,0.6226747071365226,0.6256960473475489,0.5997848171917377,0.6028799440553392,2.509126739255733,256,768,1
step0,0,compact_cards,0,3,7,0.12660552737298145,0.123106642528508,0.0034988848444734433,0.07016333174327785,0.06697297327343163,5.065204932189036,0.5887405110563534,0.5956547286979355,0.6495809457554178,0.6516640514149864,3.0608249445159768,256,768,1
step0,0,compact_cards,0,4,0,0.12424515563854571,0.12242237038730598,0.0018227852512397308,0.06634349053171373,0.0654871496490144,4.964986817108363,0.6015824552065876,0.5963128342583285,0.6377193329712274,0.636188997182217,3.128798866229173,256,768,1
step0,0,compact_cards,0,4,1,0.13408998928281873,0.13331042473130125,0.0007795645515174809,0.06174318727599459,0.060946715654322685,5.459092916310656,0.6382779800595224,0.6417544122332693,0.6099052606980506,0.6132454540990322,2.6161096048867876,256,768,1
step0,0,compact_cards,0,4,2,0.1363250593722513,0.12579612123230446,0.010528938139946847,0.06908581292285865,0.0585898168999337,4.7542844816516725,0.600473217992218,0.59611796596147,0.671530030701661,0.6660322017233087,3.59908009895109,256,768,1
step0,0,compact_cards,0,4,3,0.12157365213253685,0.11542894394251813,0.006144708190018722,0.06317941162633336,0.05623271465153107,5.173191875443769,0.6429500887537859,0.6502058533865726,0.590668009067098,0.5864671411739382,2.6986942468238198,256,768,1
step0,0,compact_cards,0,4,4,0.13617683496076727,0.1343937672935629,0.0017830676672043744,0.05175018942852969,0.0469088219178326,5.374302581261027,0.6087541569574526,0.6167181711838912,0.6710556882563095,0.6739091016132722,3.5166619578668445,256,768,1
step0,0,compact_cards,0,4,5,0.13312124188918015,0.1259114541226543,0.007209787766525838,0.07030851946490006,0.061259018824408894,4.748624314761458,0.6130410328392062,0.6182020801628005,0.6419408328680343,0.6394985185718008,3.424764474375845,256,768,1
step0,0,compact_cards,0,4,6,0.12286982197164786,0.12192871306712146,0.0009411089045264082,0.06346599494014163,0.06123851044328921,5.635067084562502,0.6313908075799983,0.6309116657194739,0.6201278846517568,0.6219750406135992,3.123740984429507,256,768,1
step0,0,compact_cards,0,4,7,0.13408395463214562,0.1262180634387258,0.007865891193419822,0.06994474415072001,0.06244410273428456,5.495643690329322,0.632087813201535,0.6318020748511138,0.6478977297828994,0.6414624953181611,3.32389869177974,256,768,1
step0,0,compact_cards,0,5,0,0.15666226335362132,0.15109924466872224,0.005563018684899085,0.06716060756967993,0.06245025240062918,4.865557533310186,0.6377848547376912,0.6376373933311125,0.6554231353410889,0.6555001603576563,3.4321790780967154,256,768,1
step0,0,compact_cards,0,5,1,0.14085944498822733,0.13634022534279278,0.004519219645434558,0.05859681824940166,0.05265617628633957,5.338804848865266,0.624693741009072,0.6229509366682114,0.6850933180133578,0.6881044796197259,3.569137627706338,256,768,1
step0,0,compact_cards,0,5,2,0.12785617198034474,0.1209886207739439,0.00686755120640084,0.06317999970794089,0.055260014924374816,5.04297076123933,0.6485999585832136,0.6513121791196913,0.6231251705322367,0.6222462708233126,2.988277287334289,256,768,1
step0,0,compact_cards,0,5,3,0.14515504375536276,0.13376219286562396,0.011392850889738793,0.08257547496910046,0.07353906717088511,4.869745358585015,0.6884846376950606,0.6936392933253513,0.6532017192699081,0.6492591307701002,3.4031157343762617,256,768,1
step0,0,compact_cards,0,5,4,0.14817008554678698,0.13806470197099857,0.010105383575788413,0.07253864990452726,0.06416646494175765,5.0532161299809735,0.6274510849178366,0.6317795704418263,0.6265250478105555,0.6350255705396514,3.149463766865703,256,768,1
step0,0,compact_cards,0,5,5,0.1381168131627556,0.13790242784412976,0.00021438531862583154,0.06007871601079222,0.05707346024972101,5.0617957976161,0.6266692335889672,0.6198978199080937,0.6187655557337335,0.6221822494736381,3.114861335201138,256,768,1
step0,0,compact_cards,0,5,6,0.1306496158076575,0.12622343555508983,0.004426180252567663,0.059090115058590686,0.05394482848977853,4.497256172294705,0.6396514871276715,0.644205739681297,0.6328796893881521,0.6364771397665333,2.879444092240933,256,768,1
step0,0,compact_cards,0,5,7,0.1560959191906548,0.14427574897570625,0.01182017021494855,0.06510897724136523,0.05397998127680004,5.433730442889412,0.6255239809631122,0.6320359668117647,0.5994450194929992,0.5941113192163424,3.0829673549616072,256,768,1
step0,0,line_records,1,0,0,0.15990613580065985,0.15227218317623195,0.007633952624427898,0.05658501738696749,0.04929566282417877,4.6435961042293865,0.6298439794474151,0.6289989339430752,0.6305047274105609,0.6268346234371106,1.2223339021135216,256,768,1
step0,0,line_records,1,0,1,0.16634649382443617,0.15339421114722523,0.012952282677210936,0.061764091437936174,0.04582079997029967,5.28528658860305,0.6194522311523281,0.6181474108757022,0.6528398819832686,0.651507733936865,1.426153728184836,256,768,1
step0,0,line_records,1,0,2,0.13793362819890087,0.13019628084945942,0.0077373473494414535,0.04413828900040339,0.03556602485871819,4.636850408786608,0.5899571600072574,0.5870361889534436,0.5960937720703183,0.5947625668453949,1.5364737576247995,256,768,1
step0,0,line_records,1,0,3,0.16748216168437613,0.15928379913320598,0.008198362551170152,0.05206673082379353,0.04350826970515084,4.668076576635162,0.6456965561962202,0.6491733131123621,0.6149196896505866,0.6200197330636582,1.4053705485347052,256,768,1
step0,0,line_records,1,0,4,0.17109939587525125,0.16716408910977432,0.003935306765476931,0.051846401746227296,0.04973802820535416,4.462262692801754,0.6406127880724193,0.6341270946491738,0.6168668475920621,0.6108130764798114,1.4178145278661174,256,768,1
step0,0,line_records,1,0,5,0.16166862606921278,0.15521666895882916,0.006451957110383627,0.0498408416747377,0.03961985643214007,4.404479068217558,0.6240983582824151,0.6252395928614628,0.6178139936683943,0.616090620923618,1.376333292279213,256,768,1
step0,0,line_records,1,0,6,0.1796772861478586,0.16622048748632556,0.013456798661533043,0.0549403679000334,0.04327761252597526,4.983834592088699,0.6536159806984988,0.6579477773818244,0.6233101178804584,0.6193344952968162,1.33810627611652,256,768,1
step0,0,line_records,1,0,7,0.1618510841443236,0.151767317448001,0.010083766696322577,0.052559424893749665,0.042790946368306354,4.599754275472859,0.6322225373114616,0.632129134775981,0.6352756390870149,0.6343594957023747,1.3342828999370717,256,768,1
step0,0,line_records,1,1,0,0.15922052127900074,0.1492953850042761,0.009925136274724633,0.054801541604007756,0.04637827949709709,4.84764084569078,0.6525521553332005,0.6597063555546597,0.6294666030759442,0.6262163389403123,2.4975289521999997,256,768,1
step0,0,line_records,1,1,1,0.15186285179037928,0.14828407972830274,0.003578772062076546,0.0533943360324733,0.04839995859489232,4.016766618325687,0.6225255970997647,0.6260383267996218,0.6252075742203995,0.6226367265188985,2.4126476333732123,256,768,1
step0,0,line_records,1,1,2,0.15763741776830054,0.1472217283185863,0.010415689449714244,0.058128387343901994,0.04706941058090484,4.900244732028223,0.6774718602885035,0.6822232872855302,0.6452089313536955,0.6441655216813342,2.488589013728637,256,768,1
step0,0,line_records,1,1,3,0.15283010506232014,0.14721153827677083,0.0056185667855493115,0.05360056499682621,0.046065183002421434,5.431377868912463,0.6244352166096545,0.6286902270182574,0.6303289736931572,0.6236587953718764,2.3009046041423376,256,768,1
step0,0,line_records,1,1,4,0.1645126173790969,0.15831623882778112,0.006196378551315773,0.047976548333028626,0.04102421387713752,5.419833227619036,0.6324107554851744,0.6256133905415213,0.6547859947728691,0.6518078547181952,2.594798774230119,256,768,1
step0,0,line_records,1,1,5,0.15645052978203677,0.15156065923324194,0.0048898705487948335,0.04114858919747446,0.035163542554039716,5.1515748960971885,0.6331019195229743,0.6398490810221572,0.6266385134048709,0.6283281110357759,2.5650310695518312,256,768,1
step0,0,line_records,1,1,6,0.1618134477947556,0.1622217728432401,-0.0004083250484845091,0.04726539541656118,0.04496308941583704,5.159329615933549,0.5941840162411283,0.5950548980259206,0.624849178147096,0.6253325475564822,2.555318822411402,256,768,1
step0,0,line_records,1,1,7,0.17286118843522008,0.16391414501241794,0.008947043422802142,0.05309734368521753,0.04214803713602721,5.048191020061626,0.6525104155826131,0.6574497504895641,0.6527025967212539,0.651272262461834,2.4532881354572886,256,768,1
step0,0,line_records,1,2,0,0.1553972033254341,0.1536608975144783,0.001736305810955796,0.043754509486154926,0.03914218978922981,4.582923729342843,0.6473675352066313,0.6473407389034294,0.6061389028349895,0.6131932836452532,3.069440724840082,256,768,1
step0,0,line_records,1,2,1,0.16983377714401154,0.1598466036072115,0.009987173536800037,0.058040033260196494,0.04732036757043645,5.750075388947874,0.6792356357365891,0.6830438343415036,0.6460383019412104,0.6485539090750516,3.0011825655843984,256,768,1
step0,0,line_records,1,2,2,0.170555285463924,0.1702472136209872,0.00030807184293682455,0.0479362270600812,0.04118364410127125,4.812124683487728,0.6138101651707507,0.6090866506448176,0.6298838655587709,0.6291322308638368,2.814958867445676,256,768,1
step0,0,line_records,1,2,3,0.14807279003554308,0.14348132083790935,0.00459146919763373,0.04964736129994555,0.04367520994802462,4.932469818377826,0.6536457468532759,0.6525333610810441,0.622935680596685,0.6249497134300905,3.0221581991613915,256,768,1
step0,0,line_records,1,2,4,0.15051446705766425,0.14687743054392732,0.0036370365137369243,0.04746754184959344,0.042045377565312125,4.980490850243617,0.5887359781076829,0.5884567025100614,0.6403777670124824,0.6496215421035109,3.0680121763225108,256,768,1
step0,0,line_records,1,2,5,0.15051587286857843,0.13968147929710575,0.010834393571472672,0.05739581145139484,0.045913376250225436,5.137375506645568,0.6327813833419338,0.6393903216779643,0.6306275446835623,0.6334168466438563,2.7793307748313207,256,768,1
step0,0,line_records,1,2,6,0.13932908111950948,0.13931790648723727,1.1174632272209495e-05,0.04419236978267583,0.04363296180952264,5.002180478565892,0.6437214518129071,0.6501866359935956,0.6005702298279927,0.6011854408121232,2.8369164517932823,256,768,1
step0,0,line_records,1,2,7,0.14848089245907187,0.14473819791032358,0.0037426945487482877,0.04115039451502496,0.036998267930722195,4.950480722492994,0.6541529691828425,0.6628897241451758,0.5868606292247784,0.5826123966131345,2.1759074591907375,256,768,1
step0,0,line_records,1,3,0,0.13328855919212573,0.1274816525302024,0.005806906661923322,0.04787063940428857,0.03982449360631433,4.84323019278765,0.6321275952011522,0.6362773046712026,0.6563838658549934,0.6582521673665879,3.4498497615128105,256,768,1
step0,0,line_records,1,3,1,0.15021250761521854,0.1394648862800848,0.010747621335133739,0.0532576945398706,0.04603987572008502,4.894708531021404,0.6335568428713985,0.6340969350409398,0.6090592707712733,0.5990616937803338,2.7233465700766364,256,768,1
step0,0,line_records,1,3,2,0.17165895627025088,0.15668343364835993,0.014975522621890947,0.056860962619697905,0.04303102352027328,4.949996691154969,0.6145277450327172,0.6109568384353511,0.6093218214854277,0.6125606649571714,2.584227523909115,256,768,1
step0,0,line_records,1,3,3,0.1509735523303979,0.14367326484273116,0.007300287487666729,0.05049756115656051,0.04422431894905935,4.868044837739564,0.6160934110935664,0.6132312083309087,0.6100554652883319,0.6171811945073028,2.8239003038161505,256,768,1
step0,0,line_records,1,3,4,0.14802574135983226,0.14200281964209666,0.006022921717735608,0.05118415480509138,0.04393222489238385,5.566619930472713,0.66963514836785,0.6678084987165168,0.6079041503714961,0.603569578199829,2.9550325299637867,256,768,1
step0,0,line_records,1,3,5,0.14846190633339756,0.1377478423496967,0.010714063983700867,0.04482577694718805,0.03624512609031494,5.2402748081270545,0.6379471373190827,0.6408176662596857,0.6843590105276589,0.6829666450096653,3.526066423622498,256,768,1
step0,0,line_records,1,3,6,0.16280601665409705,0.14148553063222555,0.021320486021871504,0.05794514189762208,0.040949806149531795,5.068423696349214,0.6311199440614523,0.6358733297302992,0.6094561511278181,0.604986387388502,2.899892917692277,256,768,1
step0,0,line_records,1,3,7,0.15382747102091743,0.14767814213068461,0.006149328890232814,0.053902335141617116,0.04723494455011664,4.965407551742516,0.6578826993174602,0.6595067362283963,0.6255643186593826,0.6251315923301975,3.163554515497103,256,768,1
step0,0,line_records,1,4,0,0.1574677646475162,0.1509212284238791,0.0065465362236371005,0.053675406723253605,0.05009366979412145,5.317368232180813,0.6033379635222126,0.6092261557787378,0.6379736004545363,0.6336950120259893,2.997948446663636,256,768,1
step0,0,line_records,1,4,1,0.15329111804849033,0.1458472173001582,0.007443900748332122,0.046234445695493925,0.037133337546256605,4.803963583009001,0.5861748564207896,0.5916153491488879,0.6213516680630642,0.6249040090587199,3.2183380687586975,256,768,1
step0,0,line_records,1,4,2,0.15190706499658818,0.1462339436855965,0.00567312131099168,0.04866568982491894,0.0433458331760291,4.825187976066928,0.6166051805683228,0.6202485423217582,0.6458954844539272,0.6442522757826546,3.1384037980346244,256,768,1
step0,0,line_records,1,4,3,0.16560083303252926,0.15177242705525848,0.01382840597727078,0.05456090016209494,0.040375901218422515,4.928616916425717,0.6775288237452549,0.6713299244870882,0.5885967545566166,0.585780863927197,2.679298872428902,256,768,1
step0,0,line_records,1,4,4,0.1428541278882436,0.14151343357077256,0.001340694317471025,0.04239868345042461,0.04109336024066251,5.475596026146215,0.599507245515789,0.6010529090911766,0.6693441389584474,0.6645067467240775,3.675240324005902,256,768,1
step0,0,line_records,1,4,5,0.1712904477013898,0.1633315195615986,0.007958928139791183,0.04910753076511639,0.041960528347523424,4.906485365852603,0.5899945852689558,0.5895386807539921,0.6619193056917951,0.6673173485665668,3.48741585107134,256,768,1
step0,0,line_records,1,4,6,0.16401603577716448,0.15602829474340918,0.007987741033755297,0.05368241118535512,0.045385649900833665,5.1767177433118405,0.6071651696181309,0.6091550373646554,0.6226440966589256,0.6269569967219625,3.1454557107380294,256,768,1
step0,0,line_records,1,4,7,0.13109624595320912,0.1270203607830047,0.004075885170204435,0.04232356922038291,0.03954480780366398,5.589031476466335,0.6176332006657858,0.6153115290759658,0.6752705949591796,0.6734049312967786,3.658005783976615,256,768,1
step0,0,line_records,1,5,0,0.16304004083876672,0.15686987551364526,0.006170165325121463,0.04598376115884231,0.03894737702517423,4.5282706254037555,0.5998620437878027,0.6065519591563112,0.6224457845077875,0.6239779869158878,3.2064055040669164,256,768,1
step0,0,line_records,1,5,1,0.1360786219152031,0.13348483674231834,0.0025937851728847494,0.039797942509908424,0.035959306583023494,5.761425736229992,0.6086373823356661,0.6107140416796515,0.6807391424310179,0.6797464533600021,3.5832336134489515,256,768,1
step0,0,line_records,1,5,2,0.14991877948051657,0.1420509263246189,0.007867853155897664,0.0515698566220377,0.04428695827986764,5.1697024847885,0.6294986808184734,0.6295108647624579,0.5950708227974768,0.5973837727583957,2.7312160846702467,256,768,1
step0,0,line_records,1,5,3,0.1681603465218848,0.15468382059438315,0.013476525927501648,0.05503838208355373,0.04594062212809552,5.138178877679863,0.6451274793766126,0.6448328870580685,0.6557822291661042,0.6545251311540818,3.4422149973780463,256,768,1
step0,0,line_records,1,5,4,0.14889938717422851,0.14062754604556965,0.008271841128658863,0.05506851137625155,0.04833852073303532,5.361969735248721,0.6765895460219559,0.6803897019596484,0.6136490151489604,0.6133351538917295,2.9747460256630553,256,768,1
step0,0,line_records,1,5,5,0.16758538758043195,0.1589855754279029,0.008599812152529057,0.049100203888349986,0.039645028058871566,5.300091057674452,0.5739136106357917,0.5787064762384776,0.6076294572660526,0.6040085569957245,3.0138998264604613,256,768,1
step0,0,line_records,1,5,6,0.14779505160687711,0.14661628953521635,0.0011787620716607605,0.048277989551773204,0.04446428875940531,4.761830745174418,0.6106590216606044,0.6122822749871439,0.5923993375715434,0.593632603911939,2.9194939546614966,256,768,1
step0,0,line_records,1,5,7,0.16291981000931782,0.14780306193914847,0.015116748070169356,0.049647264074198165,0.038261432453540085,5.65294130439697,0.6244126933360253,0.6267679022247774,0.6242528399876834,0.6237832477381748,3.2193801929270967,256,768,1
step0,0,prose_facts,2,0,0,0.17916876815971555,0.18093304969570254,-0.0017642815359869835,0.036961451919304944,0.03692269722604261,4.643596098264795,0.5959250359792052,0.5983597887535875,0.6579480299773396,0.6552960366490815,1.440062222969471,256,768,1
step0,0,prose_facts,2,0,1,0.17616023004300374,0.17510549651404286,0.0010547335289608772,0.0418900997843239,0.039334574448270695,5.285286575183816,0.6500552866251399,0.6442768115328922,0.62022027401962,0.6206256367779774,1.4673715230583237,256,768,1
step0,0,prose_facts,2,0,2,0.16949024269479515,0.17474225759279913,-0.005252014898003976,0.028798008308353665,0.03269347718917153,4.636850407307721,0.6417880116877817,0.641501464442089,0.6228367223215834,0.6244519017143272,1.637371174119846,256,768,1
step0,0,prose_facts,2,0,3,0.17665250137129085,0.18089323013868208,-0.004240728767391233,0.03082002708477171,0.03490168923184423,4.668076564230477,0.6243103621099546,0.6268176587870871,0.6013097158527276,0.6014930843960328,1.1684410111704038,256,768,1
step0,0,prose_facts,2,0,4,0.16936636588752435,0.17318336646092367,-0.003817000573399315,0.03750653871834239,0.0386079376588191,4.462262676563039,0.6183580192097289,0.6144633069436007,0.6202555597180991,0.622857788627767,1.4426168205312329,256,768,1
step0,0,prose_facts,2,0,5,0.17540366112624567,0.17042250841059692,0.004981152715648751,0.03741131945692296,0.03154688941375361,4.40447906106724,0.6337560490692418,0.6339256412378539,0.6265329540292104,0.6269694825710835,1.4548775582275963,256,768,1
step0,0,prose_facts,2,0,6,0.17919707710617525,0.17516322013482563,0.004033856971349614,0.0400146032331465,0.03541998168904633,4.983834577202575,0.6041083392604976,0.5989667018079763,0.6398952358631378,0.6356460340791165,1.2233611070262782,256,768,1
step0,0,prose_facts,2,0,7,0.18143110845452093,0.17813974154166826,0.0032913669128526724,0.03977876532228688,0.036144763970247296,4.599754264703311,0.6226912760565393,0.6191520447567992,0.6208200948179475,0.6177771207940772,1.4741846412570045,256,768,1
step0,0,prose_facts,2,1,0,0.168548493685871,0.17057391068005046,-0.002025416994179463,0.036483206099128807,0.03434993253562727,5.120902267380787,0.6532763026044028,0.6483020672486691,0.6704100593680378,0.669664805865939,2.8663209756472563,256,768,1
step0,0,prose_facts,2,1,1,0.16777341596882675,0.17427159305756224,-0.006498177088735485,0.0353956081779562,0.036364970107768575,4.048033874416863,0.6397739895206211,0.6391039459804139,0.6285771395713935,0.6290850913027319,2.536121703334212,256,768,1
step0,0,prose_facts,2,1,2,0.18411466311086275,0.17701165655551376,0.007103006555348984,0.047473477314529194,0.03975168760274478,5.027667573819124,0.6460137778791664,0.6462591379820247,0.6039619367771849,0.5997125308270267,2.5551109735288415,256,768,1
step0,0,prose_facts,2,1,3,0.18944649242043451,0.1895034441962946,-5.695177586009792e-05,0.03542148355802814,0.035258081326848954,5.50682983258943,0.6094873162054542,0.6080147563433386,0.6161252973282902,0.6170716095574691,2.3927832137217573,256,768,1
step0,0,prose_facts,2,1,4,0.17394193309144648,0.1728667899403732,0.0010751431510732934,0.039516150085854615,0.03741125798505391,5.2844798493230165,0.6680898050933398,0.6668142198016641,0.5956276994219247,0.5971504541235896,2.352622627014178,256,768,1
step0,0,prose_facts,2,1,5,0.16935826975101784,0.17164650850069144,-0.002288238749673599,0.03030600380148731,0.031207789656779686,5.078028191867759,0.6324073937738917,0.6334372195724153,0.6182379934782417,0.6214668359196097,2.443057462384309,256,768,1
step0,0,prose_facts,2,1,6,0.16453870556489814,0.16916238833701938,-0.004623682772121246,0.037135698831529375,0.03890819416957632,5.240698080082339,0.594085334919489,0.595122106540872,0.6547723229197061,0.6522331780681814,2.775340648717232,256,768,1
step0,0,prose_facts,2,1,7,0.17502280826124442,0.17837469184214982,-0.003351883580905407,0.03863172382588656,0.03911926107095055,4.833878357723627,0.6322713250061627,0.6275844547545008,0.6783512507510869,0.6739218690730109,2.802914710135895,256,768,1
step0,0,prose_facts,2,2,0,0.17155706727426562,0.172233227784062,-0.0006761605097963808,0.038850516914059594,0.03546787507092569,4.548107239147903,0.6355508658406929,0.6364442338300026,0.5956168372896099,0.5967996790886607,2.7349790646099867,256,768,1
step0,0,prose_facts,2,2,1,0.18418346025764332,0.18145036489714417,0.0027330953604991493,0.04306343339391917,0.03957117344275874,5.739647779107912,0.6287445696424057,0.628051640465081,0.6251320402679724,0.622157290048924,2.9063355707817733,256,768,1
