alignment,analysis_status,arm_name,cell_id,coordinate_system,effective_rank,frobenius_norm,group,raw_parameter_count,relative_drift,seed,step,trace
0.999999999999229,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,5.405672578965509,1.1390294461586674,OV,256,0.0,100,0,2.648255116884112
0.999999999999985,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.1360848759438684,8.201185303668014,readout,17,0.0,100,0,14.523474575877637
0.2915344493958929,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.290309914239395,0.26452879725326195,full,865,0.9577738984843349,100,800,0.47983437836221765
0.149989624310601,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.1089753954905794,0.10242984188752177,E,320,0.9920909576006076,100,800,0.18060723542132334
0.1263468970089928,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.012745164128791,0.08734159895157646,QK,256,0.9939631880283478,100,800,0.15160109468479227
0.27149272145917425,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,4.724558258448047,0.1527756832138959,OV,256,0.9721937990779749,100,800,0.3320739735413173
0.29678506564244284,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.5624836517823453,10.506441965185031,readout,17,1.371412171566644,100,800,13.132983751661627
0.22558380939666947,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.4104365943301393,0.2266996458265703,full,865,0.9743728988614491,100,3200,0.26923258765408203
0.3677343724450792,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,5.1465462975299,0.0033216727222321256,E,320,0.999192570473109,100,3200,0.007535547326245166
0.19369908939735964,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.5646923358949936,0.0030496713012432455,QK,256,0.9987426690702377,100,3200,0.0057578995279413386
0.247384735628387,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.5829844741201007,0.027541319327160245,OV,256,0.9942943770942919,100,3200,0.04426348852001026
0.2534663364284202,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.3161692499152282,11.127919156091133,readout,17,1.4673950499540858,100,3200,12.766440687980891
0.2177765146232879,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.327460639064156,0.22638121678104392,full,865,0.9760452146596775,100,6400,0.2608262012142788
0.5045173697538811,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,6.574173679379261,0.0010849036481751916,E,320,0.9996374428117656,100,6400,0.002781710569763681
0.2676167823121679,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,6.195721728871317,0.0007871611536771018,QK,256,0.9995454838197491,100,6400,0.0019593406823246707
0.22828728864203432,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.2460032563500376,0.01733620665113174,OV,256,0.9966355986810655,100,6400,0.025981203629598063
0.2479733342197814,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.2886822921096934,11.263837808881034,readout,17,1.4849865161969764,100,6400,12.786724814897003
0.9999999999991447,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,4.313548180113912,1.081290655555196,full,865,0.0,101,0,2.24574156157652
0.9999999999994269,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.359105114592485,1.320797089599743,E,320,0.0,101,0,2.4207386282592096
0.999999999979568,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,6.236319890628226,0.2212295187468407,QK,256,0.0,101,0,0.5524681764905376
0.9999999999994394,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,4.3260464810441634,1.3356454779295286,OV,256,0.0,101,0,2.77802908793056
0.9999999999999906,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.2491576142869185,10.296168580393958,readout,17,0.0,101,0,15.44136148483269
0.35304573970566294,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,4.508745656930885,0.8942965302598611,full,865,1.048833627303009,101,800,1.8989320050244787
0.2665516902158096,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.3028150603456865,1.1749760194500338,E,320,1.1476648500976208,101,800,2.135360137491258
0.3165567877843404,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.3978840614294388,0.5117834426748932,QK,256,2.210659060493454,101,800,0.9433883516292818
0.31186455654152445,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,4.110820015263654,0.7827720943335154,OV,256,0.9889009864575043,101,800,1.5870827303809718
0.31519958516390845,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.0285208274266036,9.757487784951262,readout,17,1.1404746854531567,101,800,13.897214212956552
0.23585558527388964,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.5534762304657403,0.22973944283154268,full,865,0.9720695096351539,101,3200,0.28634385648993516
0.7451792533599166,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.1243290448595333,0.010206710315770537,E,320,0.9942548409860185,101,3200,0.018041148201206166
0.3069811593949965,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.344100088798586,0.0013496135723472555,QK,256,0.9981441434397671,101,3200,0.0024680229279482983
0.20342217177086364,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.765172113062338,0.06508671317756422,OV,256,0.9912360585645816,101,3200,0.10823143704175628
0.16261788678207573,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.3250835551036346,10.903899174844913,readout,17,1.3330795189660096,101,3200,12.55172625958695
0.22636542839264034,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.481683012029645,0.23113237482862975,full,865,0.9741240630896217,101,6400,0.28134450183208876
0.6996535798900817,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.083439470439515,0.008134891748396014,E,320,0.9957005036016494,101,6400,0.01428464642367257
0.2941730038140852,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.77050485078144,0.0012684214191013,QK,256,0.9983283958801956,101,6400,0.002111266999805022
0.19041108999620052,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.6626078639086423,0.05219687876060836,OV,256,0.9932999289265461,101,6400,0.08517225375695521
0.1560148802649592,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.3069011914541817,11.130599803041815,readout,17,1.3532686982394855,101,6400,12.72447711759928
0.9999999999998095,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.23512694245167,2.289863069273195,full,865,0.0,102,0,4.118652737635713
0.9999999999997313,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.9729789772941277,1.9293706863322757,E,320,0.0,102,0,3.8456858947496553
0.9999999999901198,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,9.597046027182834,0.31814026557467356,QK,256,0.0,102,0,0.9855698926260394
0.9999999999999489,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.1525984755564616,4.42946310607212,OV,256,0.0,102,0,6.498791486913432
0.9999999999999883,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.6680032151829196,9.245037375440614,readout,17,0.0,102,0,15.100865713181385
0.2882894809986828,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,3.0295922539844033,0.35746770923242643,full,865,0.9666234609565001,102,800,0.6221984259489487
0.14885022349451826,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.8977814423261656,0.2859864509172836,E,320,0.9888599487919256,102,800,0.3939749018118946
0.30183324536888917,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.5066608315843608,0.24351803109092549,QK,256,1.0601085273380346,102,800,0.29890891820834764
0.21156025884965327,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,2.9625337171721418,0.27626113407112074,OV,256,0.9886861443282584,102,800,0.4755010072198722
0.28875209526386186,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.6359206184181672,8.85445805879912,readout,17,1.1679828024805676,102,800,11.325127451170736
0.2444047368639315,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.5320018561581115,0.17705812278580163,full,865,0.9839627896349848,102,3200,0.21915203166061886
0.4534993404424371,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,8.606580486096885,0.003283318035199252,E,320,0.9992294058797961,102,3200,0.009632262058718847
0.4777027668332655,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,7.3336223601488575,0.0015581293203035037,QK,256,0.9976696726950053,102,3200,0.004219518163784079
0.10387579695973836,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.641156332137712,0.06124845990716137,OV,256,0.9986583560957208,102,3200,0.07846394672085191
0.24785193823946672,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.4320940021429007,8.104635409648546,readout,17,1.1549687441920002,102,3200,9.698827733194713
0.2333259582812552,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.4091280900592524,0.17564625953924112,full,865,0.9849308632508813,102,6400,0.20850388041558562
0.626998816848295,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,9.328708053009333,0.0008819817432728243,E,320,0.999713440688727,102,6400,0.002693832731527133
0.5644219918336938,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,8.194579693301844,0.00043056843890345616,QK,256,0.9992367404262548,102,6400,0.0012325561281809672
0.10154380704273802,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.497845562231539,0.03303213886764642,OV,256,0.9992702903412845,102,6400,0.04042687897774592
0.23306886931231205,exploratory,hard-factorized-cosine-6400,hard-factorized-cosine-6400-14c47274dde1,raw_trainable_parameters,1.3790109366612662,8.450996256159364,readout,17,1.1872228748529852,102,6400,9.924114459598865
0.999999999998748,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,8.237453566674,0.8937001470930073,full,1377,0.0,100,0,2.565005609319898
0.9999999999995608,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,5.194911738227517,1.5088975008911405,E,320,0.0,100,0,3.4391318474838957
0.9999999999963115,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,10.761177866724715,0.5206801742027289,QK,512,0.0,100,0,1.7080514419333361
0.9999999999988748,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,6.261587162812822,0.9426973249145625,OV,512,0.0,100,0,2.358926938152648
0.9999999999999852,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,3.136085640645456,8.20118424548097,readout,17,0.0,100,0,14.52347447263334
0.5109694006472936,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,7.429717329267078,0.7781869590781374,full,1377,0.9318531984663315,100,800,2.1211437127784185
0.28541098759901046,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,7.1131025908500405,0.6095642800589338,E,320,0.9657117365227353,100,800,1.6257323436886426
0.44859211416690564,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,6.539646417996455,0.5252477122748133,QK,512,1.0547828699424655,100,800,1.343201918355425
0.4495417117942232,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,6.305129082874503,1.0834736347543212,OV,512,1.13473381204958,100,800,2.720604040712073
0.5743220002604214,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,4.057480517997174,6.770649134695029,readout,17,0.8563174887778272,100,800,13.638246327541815
0.2872605157547807,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,3.125514007832079,0.18228911342931703,full,1377,0.9614668491977688,100,3200,0.32227117132657845
0.16733704989136586,exploratory,hard-rank-matched-constant-6400,hard-rank-matched-constant-6400-e4d3bef28141,raw_trainable_parameters,3.1951581036781733,0.04832047954449339,E,320,0.9951422082466432,100,3200,0.086372882258993
